258.66193;14.39025
258.75802;24.83959
258.76189;36.80916
258.83870;-26.60005
259.15294;-0.44514
259.33154;33.10011
259.41786;37.29134
260.20681;-12.84688
260.25088;-21.11243
260.49806;-67.77065
260.50243;-24.99949
260.92072;37.14592
261.32499;-55.52982
261.34858;-56.37769
261.59257;-24.17502
261.62867;4.14034
261.65806;-5.08649
261.83860;-29.86670
262.60824;52.30136
262.68458;26.11060
262.69100;-37.29574
262.77490;-60.68361
262.85396;-23.96258
262.96051;-49.87598
263.04341;55.18411
263.05374;86.58633
263.06616;55.17281
263.40219;-37.10375
263.73335;12.56058
263.91505;-46.50559
264.13686;-38.63487
264.23787;68.75719
264.32969;-42.99782
264.39677;-15.39841
264.46133;-8.11872
264.86622;46.00632
265.09888;-49.41515
265.35382;-12.87517
265.48461;72.14950
265.62200;-39.02992
265.85773;-21.68309
265.86824;4.56692
266.43334;-64.72373
266.61550;27.72250
266.89011;-27.83076
266.89617;-40.12698
266.97323;2.70746
267.29364;-31.70318
267.46438;-37.04337
267.54629;-40.09043
268.38179;56.87245
269.06324;37.25052
269.15157;51.48895
269.19761;-44.34220
269.44096;29.24793
269.44919;-41.71626
269.62562;30.18927
269.75666;-9.77335
269.94815;-23.81601
270.01425;16.75094
270.06582;4.36865
270.12050;-3.69016
270.16131;2.93159
270.37668;21.59569
270.43829;1.30511
270.77046;-8.18026
271.25509;-29.58008
271.36339;2.50244
271.45219;-30.42365
271.50795;22.21889
271.65783;-50.09145
271.70785;-43.42496
271.82648;8.73379
271.83759;9.56365
271.88563;28.76247
272.02068;-28.45702
272.14496;-63.66805
272.18955;20.81457
272.80740;-45.95433
272.93053;-23.70117
272.97570;31.40529
273.44087;-21.05883
273.47233;64.39720
274.40720;-36.76128
274.51328;-27.04263
274.96551;36.06445
275.07460;21.96144
275.18934;71.33773
275.21693;3.37714
275.24842;-29.82804
275.25975;72.73370
275.32884;-2.89712
275.80675;-61.49391
275.91481;-8.93451
275.92403;21.77034
275.97770;58.80059
276.04311;-34.38431
276.33765;-20.54161
276.49578;65.56355
276.74346;-45.96833
276.99279;-25.42125
277.20723;-49.07003
277.29938;-14.56580
277.84344;-62.27819
277.93932;-45.91474
278.14384;57.04562
278.37567;-42.31246
278.80182;-8.24331
279.23411;38.78299
280.56843;-9.05255
280.75889;-71.42773
280.88017;-8.27524
281.08066;-35.64192
281.08474;39.66998
281.09490;39.61260
281.19307;37.60505
281.36190;-64.87090
281.41397;-26.99078
281.41555;20.54712
281.51862;26.66207
281.75509;18.18123
281.79366;-4.74783
282.51997;33.36268
282.80003;59.38829
283.05432;-62.18756
283.30642;50.70829
283.54240;-22.74482
283.59903;71.29709
283.62620;36.89861
283.68700;22.64507
283.81632;-26.29659
283.83369;43.94589
284.05483;4.20353
284.06089;4.20206
284.23767;-67.23354
284.26514;-5.84621
284.43242;-21.10662
284.61565;-52.93861
284.68114;-37.10709
284.73594;32.68955
284.90579;15.06848
285.00342;32.14549
285.42017;-5.73902
285.65301;-29.88011
285.77847;-42.09499
286.17056;-21.74135
286.35255;13.86371
286.56229;-4.88233
286.60433;-37.06276
286.73518;-27.66981
287.08722;-40.49664
287.36783;-37.90424
287.44097;-21.02353
287.50730;-39.34071
288.13815;67.66132
288.43954;39.14597
288.88499;-25.25661
288.88872;73.35521
289.05433;21.39044
289.09206;38.13373
289.27546;53.36816
289.40869;-18.95288
290.13683;-5.41587
290.16697;65.71443
290.41823;-17.84725
290.43176;-15.95500
290.65953;-44.45891
290.80442;-44.79965
290.97146;-40.61565
291.03155;29.62131
291.37397;3.11458
291.62954;0.33858
292.17671;24.66516
292.42641;51.72947
